Measure	NumValues	Units	Minimum	25%	50%	75%	Maximum	Mean	StdDev
Substrate - silt, fine	31	['%         ']	10.9	45.15	69.2	86.45	99.5	62.399677419354845	26.881393873070273
Substrate - silt/clay mix	5	['None']	0.0	0.01	0.01	0.03	0.03	0.016	0.013416407864998738
Sulfamethazine	1	['% recovery']	90.2	90.2	90.2	90.2	90.2	90.2	
Sulfamethoxazole	2	['% recovery' 'ug/l']	0.157	20.01775	39.878499999999995	59.73925	79.6	39.878499999999995	56.17468401780289
Sulfate	5453	['mg/l' 'ueq/L']	-0.034	8.8	38.0	184.0	49300.0	277.4518510911434	1251.5684911876158
Sulfate as S	45	['mg/l      ' 'ueq/L     ']	1.33	56.0	109.0	193.0	68100.0	3607.4379999999996	12093.411679924886
Sulfate as SO4	156	['mg/l      ' 'ppm       ']	0.1	0.26625	0.475	12.475000000000001	504.0	29.693474358974356	78.73847691370251
Sulfathiazole	1	['ug/l']	0.012	0.012	0.012	0.012	0.012	0.012	
Sulfide	74	['mg/kg' 'mg/l' 'ug/l']	0.0	0.0	0.5	5.392499999999999	11.2	2.9828729729729737	3.949964194680698
Sulfometuron methyl	5	['% recovery' 'ug/l']	0.003	0.03	113.0	116.0	118.0	69.4066	63.369196561105305
Sulfotep	3	['ug/l']	-0.006999999999999999	-0.0065	-0.006	-0.006	-0.006	-0.006333333333333333	0.0005773502691896253
Sulfur	4	['%']	0.05	0.08	0.645	1.25	1.4	0.685	0.7150058274820795
Sulfur-34/Sulfur-32 ratio	21	['per mil']	-15.5	-5.4	3.87	5.96	12.6	0.17666666666666653	7.893381615843321
Sulprofos	2	['ug/l']	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sum of anions	12	['ueq/L']	329.31	1557.8075000000001	3080.235	3868.060390875	31421.81	4988.609487875	8429.812598014312
Sum of cations	13	['ueq/L']	397.85	1401.24	2328.7951761	3591.01	10055.9	3264.561819253847	2775.8158859586774
Sumatriptan	1	['% recovery']	145.0	145.0	145.0	145.0	145.0	145.0	
Sumatriptan succinate	0	[]							
Surface area	17	['m2        ' 'cm2' 'km2       ']	0.0009699999999999999	0.023	204.4	1132.0833332999998	7718.75	945.0028982294117	1874.9590352036414
Surface tension	10	['mg/l      ']	0.05	0.05	0.05	0.05	0.05	0.049999999999999996	7.314236392868128e-18
Surfactants -- CWA 304B	202	['mg/l']	0.0	0.02	0.07500000000000001	0.2	54.0	0.5208415841584156	3.8403439399055888
Surfactants, anionic	0	[]							
Surfactants, unspecified mix	0	[]							
Survival	1201	['%']	0.0	80.0	100.0	100.0	4723400.0	13107.261376602833	230143.77311509912
Suspended Sediment Concentration (SSC)	98	['mg/l' 'mg/l      ']	2.1	9.925	29.590049999999998	159.89999999999998	13733.5	364.30408744897966	1555.6973934744337
Suspended Sediment Discharge	1541	['tons      ' 'tons/day  ']	0.0	0.0	0.03	0.3	331372.6	476.2444905905285	9636.819078392527
Suspended sediment concentration (SSC)	3578	['mg/l']	0.0	9.0	38.0	178.0	212000.0	693.5372275013975	4949.626871144576
Suspended sediment discharge	2882	['tons/day']	-1.5	1.5	38.0	795.5	4850000.0	16382.701891047891	160695.9728771393
Swep	0	[]							
Tadalafil	2	['% recovery']	51.9	61.025	70.15	79.275	88.4	70.15	25.80939751330899
Tannin and Lignin	8	['mg/l']	0.1	1.725	4.0	5.0	7.0	3.5	2.324404685689896
Tantalum	3	['ppm       ']	0.8418	1.3814	1.921	4.423	6.925	3.2292666666666663	3.245766752761716
Tau-fluvalinate	0	[]							
Tebuconazole	2	['% recovery' 'ug/kg']	95.5	132.875	170.25	207.625	245.0	170.25	105.71246378738886
Tebuthiuron	15	['% recovery' 'ug/l']	0.003	0.0075	0.011000000000000001	0.0205	98.5	13.082133333333331	34.47709244839591
Tefluthrin	0	[]							
Temazepam	0	[]							
Temephos	0	[]							
Temperature	0	[]							
Temperature, air	2123	['deg F' 'deg C' 'deg C     ' 'deg F     ' 'Deg']	-7.5	12.9	17.7	23.5	100.94	19.740440152823556	13.122536611065017
Temperature, sample	101	['deg C     ' 'deg C']	17.0	18.0	20.0	22.0	24.0	19.860396039603962	1.9179196650496493
Temperature, water	50354	['deg C' 'deg F' 'deg C     ' 'deg F     ' 'Deg' 'mg/l']	0.0	12.1	15.96	22.22	222.3	22.7912208048018	18.140931529108276
Terbacil	2	['ug/l']	0.0	0.04	0.08	0.12	0.16	0.08	0.1131370849898476
Terbium	1	['ppm       ']	0.6101	0.6101	0.6101	0.6101	0.6101	0.6101	
Terbufos	0	[]							
Terbuthylazine	7	['ug/l' 'ng/l']	0.003	0.026500000000000003	0.187	3.8499999999999996	12.6	2.9347142857142856	4.641815223749064
Testosterone	0	[]							
Tetrachloro-m-xylene	171	['% recovery' '%' 'ng/g']	13.9	57.150000000000006	71.5	80.55	289.0	76.28070175438594	33.60690285498864
Tetrachloroethylene	152	['ug/l' 'ug/l      ']	0.0	0.0	0.0	0.02025	25.0	0.32560065789473686	2.216543155291836
Tetrachlorvinphos	1	['ug/l']	0.04	0.04	0.04	0.04	0.04	0.04	
Tetraconazole	2	['ng/l      ']	18.8	21.325000000000003	23.85	26.374999999999996	28.9	23.85	7.141778489984128
Tetracosane	0	[]							
Tetradecane	0	[]							
Tetrahydrofuran	2	['ug/l']	0.9	1.525	2.15	2.775	3.4	2.15	1.7677669529663689
Tetramethrin	0	[]							
Tetrapropyl dithiopyrophosphate	1	['ug/l']	-0.03	-0.03	-0.03	-0.03	-0.03	-0.03	
Thallium	36	['mg/l' 'ug/l' 'mg/kg     ' 'mg/kg']	0.0	0.0	0.0	0.015000000000000003	9.5	0.4995555555555556	1.7474395382051247
Theobromine	1	['ng/l']	15.3	15.3	15.3	15.3	15.3	15.3	
Theophylline	0	[]							
Thiabendazole	1	['ng/l']	25.2	25.2	25.2	25.2	25.2	25.2	
Thiamethoxam	1	['% recovery']	81.0	81.0	81.0	81.0	81.0	81.0	
Thiobencarb	120	['ug/l' 'ng/l']	0.0	0.0	0.0	0.005	319.0	3.6862749999999997	29.60096474238707
Thorium-230	1	['pCi/L']	0.04	0.04	0.04	0.04	0.04	0.04	
Thorium-232	68	['ppm       ' 'mg/kg' 'pCi/L']	0.004	7.0	11.2	18.0	58.76	14.770426470588234	11.574339668236231
Tide stage	1	['ft        ']	2.0	2.0	2.0	2.0	2.0	2.0	
Tide stage (choice list)	0	[]							
Tin	46	['ug/l' 'ug/g' 'ug/g      ' 'mg/kg     ']	0.145	1.4186701883250001	2.383	3.38	12.8	3.1238451523413047	3.0359502972556203
Tin-San	5	['ng/g      ']	26.8	50.0	70.0	90.0	110.0	69.36	32.65039050302462
Titanium	79	['ppm       ' 'ug/l' 'ppb       ' 'ug/l      ' '%' 'mg/kg']	0.16	20.5	2949.0	4577.5	11960.0	2874.3726582278487	2588.181478916605
Toluene	184	['ug/l' 'ug/l      ']	0.0	0.0	0.0	0.05	360.0	2.0849538043478257	26.535366590189096
Total Carbon	115	['g/kg' 'mg/l' '%' '% by wt']	0.06	0.25	0.84	2.37	824.0	12.276086956521743	78.67946106960125
Total Coliform	5684	"['MPN/100ml' 'MPN' 'MPN/100ml ' 'cfu/100ml ' 'MPN       ' '#/100ml   '
 'cfu/100ml']"	0.0	10.0	36.0	250.0	900000.0	1678.2209605911332	20549.904447437286
Total Dichloro Biphenyls	1	['ng/kg']	2.4	2.4	2.4	2.4	2.4	2.4	
Total Heptachloro Biphenyls	3	['ng/kg']	901.0	5304.7	9708.4	55699.649999999994	101690.9	37433.43333333333	55822.567931826045
Total Hexachloro Biphenyls	2	['ng/kg']	1130.0	1135.0	1140.0	1145.0	1150.0	1140.0	14.142135623730951
Total Nitrogen/Total Phosphorus Ratio (TN:TP)	10	['mg/l']	1.3	1.4	1.7999999999999998	2.5749999999999997	7.3	2.42	1.8323027406335812
Total Particulate Organic Carbon	13	['ug/l' 'mg/l']	1.2	560.0	1097.72	1672.73	2496.96	1099.7581538461538	730.3616890946164
Total Pentachloro Biphenyls	1	['ng/kg']	877.0	877.0	877.0	877.0	877.0	877.0	
Total Sample Weight	145	['g']	0.0	0.091	0.33	0.898	41.188	1.279441379310345	4.110465404975219
Total Trichloro Biphenyls	1	['ng/kg']	66.9	66.9	66.9	66.9	66.9	66.9	
Total carbon	3	['mg/l      ']	0.4728	0.942	1.4112	3.3348	5.2584	2.3808000000000002	2.535859806850529
Total coliforms	349	['cfu/100ml' 'MPN/100 ml']	0.0	90.0	500.0	2400.0	3500000.0	28199.123209169054	248863.99790635853
Total dissolved solids	16892	"['mg/l' 'g/l' 'mg/l      ' 'tons/ac ft' 'ppm       ' 'tons/day  '
 'tons/day' 'ml/l']"	0.0	1.29	140.5	550.0	166000.0	688.0060032855769	2923.09187276683
Total hardness -- SDWA NPDWR	4835	['mg/l CaCO3']	0.0	67.0	160.0	340.0	43000.0	331.7352285418823	1038.957842510221
Total solids	566	['%' 'mg/l' 'mg/l      ']	4.0	53.1425	100.0	242.72500000000002	7008.4	240.93557508833916	537.4695407628644
Total suspended solids	3180	['mg/l' 'mg/l      ' '%' 'tons/day  ']	0.0	2.2	6.8	29.0	71700.0	117.04065108176084	1900.3163727781139
Total volatile solids	8	['%' '%         ' 'mg/l']	0.85	1.2325000000000002	1.54	78.25	224.0	48.9075	79.32723217335717
Toxaphene	96	['ug/l' 'ng/g' 'ug/kg']	-99.0	0.0	0.0	0.0	160.0	-1.40625	24.020748980390838
Toxicity sediment survival	121	['%' '%         ']	3.0	75.0	85.0	95.0	100.0	82.41735537190083	18.132193642275933
Tramadol	1	['% recovery']	81.2	81.2	81.2	81.2	81.2	81.2	
Transpermethrin	0	[]							
Trash, Debris, Floatables	0	[]							
Trazodone	0	[]							
Triacontane	0	[]							
Triadimefon	1	['ng/l']	1500.0	1500.0	1500.0	1500.0	1500.0	1500.0	
Triallate	0	[]							
Triamterene	4	['% recovery']	82.6	91.9	102.5	110.0	110.0	99.4	13.24537655183876
Triazolam	0	[]							
Tribenuron-methyl	0	[]							
Tribromomethane	329	['ug/l']	0.0	0.0	0.0	0.0	910.0	2.8979331306990876	50.171884295527306
Tribufos	63	['ug/l']	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tributlytin	0	[]							
Tributyl phosphate	424	['% recovery']	15.2	85.87500000000001	95.5	108.0	1100.0	101.60636792452824	58.52682100815467
Trichloroethylene	134	['ug/l' 'ug/l      ']	0.0	0.0	0.0	0.0	25.0	0.40506716417910443	2.453932955551611
Trichloronate	2	['ug/l']	-0.006	-0.0055000000000000005	-0.005	-0.0045000000000000005	-0.004	-0.005	0.001414213562373095
Trichlorotrifluoroethane	0	[]							
Triclocarban	1	['% recovery']	102.0	102.0	102.0	102.0	102.0	102.0	
Triclopyr	52	['ug/l' '% recovery']	0.0	0.0	0.0	0.0	91.5	1.7632692307692308	12.68827770279908
Triclosan	2	['ug/l' '% recovery']	0.02	21.39	42.76	64.13	85.5	42.76	60.443487655826075
Triethyl citrate	0	[]							
Trifloxystrobin	0	[]							
Trifluralin	144	['ug/l' 'pg/l' 'ng/l' 'ug/kg']	0.0	0.0	0.002	0.009250000000000001	422.4	6.809722222222223	45.62158816417508
Trihalomethanes	0	[]							
Trihalomethanes (four), total, from SDWA NPDWR	63	['ug/l']	0.1	0.15000000000000002	0.4	2.05	34.6	2.615873015873016	6.447460273907467
Trimethoprim	2	['ug/l']	0.02	0.02325	0.026500000000000003	0.029750000000000002	0.033	0.026500000000000003	0.009192388155425118
Trimethylnaphthalene	8	['ug/kg     ' 'ng/g' 'ng/g      ']	0.0	0.0	0.4	5.925	65.0	10.3125	22.555799855976225
Triphenyl phosphate	456	['% recovery' 'ug/l']	0.02	81.77499999999999	94.05	106.0	188.0	94.50997807017545	19.322854878585073
Tris(1,3-dichloro-2-propyl)phosphate	1	['ng/l']	119.0	119.0	119.0	119.0	119.0	119.0	
Tris(2-butoxyethyl) phosphate	2	['ng/l']	170.0	219.0	268.0	317.0	366.0	268.0	138.59292911256333
Tris(2-chloroethyl) phosphate	0	[]							
Tritium	546	['pCi/L     ' 'T.U.' 'pCi/L']	-1.2	0.585	2.0	10.149999999999999	729.0	21.338571428571445	73.6014115501573
True color	65	['PCU' 'PCU       ']	0.0	2.0	5.0	10.0	50.0	7.053846153846154	8.60873605928661
Tungsten	49	['ppm       ' 'ug/l']	0.011000000000000001	0.13	0.248	0.516	21.2	1.789408163265307	4.386048558204979
Turbidity	4643	['NTU' 'JTU       ' 'FTU' 'NTU       ' 'FTU       ' 'None' 'FNU' 'JTU']	-1.03	2.4	9.0	23.0	2800.0	33.88552087015786	122.32204283696866
Turbidity severity	0	[]							
Turbidity, hellige	72	['mg/l SiO2']	1.0	2.0	7.0	30.0	340.0	30.333333333333332	57.332732827950274
Tylosin	0	[]							
USEPA	0	[]							
USGS OF 95-181	0	[]							
USGS OF 97-829	0	[]							
UV 254 -- SDWA NPDWR	233	['L/mgDOC*m' 'units/cm']	0.0	0.05	0.23199999999999998	2.5	44.0	1.5021888412017164	3.903602078634964
UV Absorption, relative conc. of organic constituents	2904	['ug/l' 'ug/l      ']	-0.84	1.2	1.79	2.33	90.4	2.0332758264462814	3.1799786401152255
Uranium	371	['ppm       ' 'ppb       ' 'ug/l      ' 'ug/l' 'pCi/L' 'mg/kg']	-0.01	0.7	2.59	7.359999999999999	10000.0	42.29681698113208	526.6119416357326
Uranium-234	36	['pCi/L']	0.0	0.17250000000000001	0.8600000000000001	2.5725000000000002	101.0	4.840111111111112	16.772804780831173
Uranium-235	24	['pCi/L']	-0.013000000000000001	0.00475	0.02	0.125	21.0	1.3739999999999999	4.645388531511186
Urea	124	['mg/l' 'ug/l']	0.008	0.012750000000000001	0.0335	17.542125910750002	108.0	12.085309280252423	19.04897913994953
Valley Width Index	24	['m']	8.0	66.25	225.0	775.0	9999.0	1403.875	2925.2500794246484
Valsartan	0	[]							
Vanadium	485	['ppm       ' 'ug/l' 'ppb       ' 'mg/l' 'ug/l      ' 'mg/kg']	0.0	3.7	13.7	38.5	9570.0	77.17518762886598	569.1450151412055
Velocity - stream	9	['ft/sec']	0.14	0.34	1.0	3.02	15.0	2.754377777777778	4.73221507165983
Velocity-discharge	14	['cfs       ' 'cfm       ' 'cfs']	0.61	1.335	2.383	8.37025	58.562	8.658214285714283	15.245047882855253
Venlafaxine hydrochloride	0	[]							
Verapamil	0	[]							
Vernolate	0	[]							
Vinyl acetate	0	[]							
Vinyl bromide	0	[]							
Vinyl chloride	111	['ug/l']	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Volatile Suspended Solids	20	['mg/l']	0.0	6.75	11.0	23.5	120.0	25.4	34.31955097240301
Volatile dissolved solids	27	['mg/l']	-8.0	35.0	50.0	67.0	670.0	72.03703703703704	122.41935539569947
WQ	0	[]							
Warfarin	1	['% recovery']	101.0	101.0	101.0	101.0	101.0	101.0	
Water appearance (text)	0	[]							
Water content of snow	1	['in']	41.5	41.5	41.5	41.5	41.5	41.5	
Water level in well, MSL	24	['ft']	26.8	30.7925	35.925	42.735	102.2	45.981249999999996	23.737123431543846
Water transparency, Secchi disc	24	['m' 'in' 'ft']	0.15	1.5000000000000002	5.6	13.375	168.0	16.200833333333332	35.47166866016077
Wave height	22	['m' 'ft        ']	1.0	1.25	3.0	3.0	4.0	2.5454545454545454	1.143398140351517
Weather comments (text)	0	[]							
Weight	885	['g' 'mg' 'count     ' '%         ']	0.1	2.0	6.2	20.0	4830.0	68.53840225988704	325.8836787610124
Wet	0	[]							
Width	3	['m']	45.0	48.5	52.0	105.0	158.0	85.0	63.31666447310692
Wind direction (direction from, expressed 0-360 deg)	20	['Deg       ' 'Deg']	0.0	135.0	180.0	315.0	315.0	202.35	106.73542055006855
Wind velocity	79	['mph       ' 'knots     ' 'knots']	0.0	2.5999999999999996	5.0	9.9	20.0	6.159493670886075	4.729897244705454
Xenon	5	['cm3/g STP']	9.499999999999999e-09	1e-08	1.02e-08	1.05e-08	1.06e-08	1.0160000000000001e-08	4.393176527297764e-10
Xylene	0	[]							
Xylenes mix of m + o + p	0	[]							
Xylenes, m- & p- Mix	0	[]							
Ytterbium	40	['ppm       ' 'mg/kg']	1.0	1.7269999999999999	2.1965000000000003	3.525	14.9	3.160925	2.6337291918056476
Yttrium	31	['ppm       ' 'ppb       ' 'mg/l' 'mg/kg']	0.0	12.0	17.0	20.5	28.0	15.258064516129032	7.73290692187392
Zinc	4696	"['ug/l' 'mg/kg' 'mg/l' 'ug/l      ' 'ppb       ' 'ppm       ' 'mg/kg     '
 'ug/g' 'ug/g      ' 'mg/l      ']"	0.0	3.1	62.5	1180.0	1960000.0	8093.187793964147	86838.16177937869
Ziram	0	[]							
Zirconium	16	['ppm       ' 'ppb       ']	2.2119999999999997	27.25	41.5	71.5	116.0	51.20075	36.3882986091225
Zolpidem	0	[]							
Zolpidem phenyl-4-carboxylic acid	0	[]							
cis-(-)-2-[(Dimethylamino)methyl]-1[3-methoxyphenyl]-cyclohexanol	1	['% recovery']	88.6	88.6	88.6	88.6	88.6	88.6	
cis-1,2-Dichloroethylene	117	['ug/l' 'ug/l      ']	0.0	0.0	0.0	0.0	0.278	0.006965811965811967	0.030494185885614446
cis-1,3-Dichloropropene	90	['ug/l' 'ug/l      ']	0.0	0.0	0.0	0.0	0.013000000000000001	0.0002777777777777778	0.0016828799404243458
cis-Chlordane	45	['pg/l' 'ng/g' 'ug/kg     ' 'ug/kg']	0.0	4.17	14.0	25.0	173.0	24.659746666666667	35.71623646164813
cis-Nonachlor	51	['ng/g' 'pg/l' 'ug/l' 'ug/kg     ']	-0.001	2.55	5.7012	13.85	330.0	18.257780392156864	49.106822551608936
m,p-Xylene	103	['ug/l']	0.0	0.0	0.0	0.0	0.0	0.0	0.0
m-(Trifluoromethyl)aniline	0	[]							
m-Cresol	0	[]							
m-Dichlorobenzene	3	['ug/l']	0.011000000000000001	0.012	0.013000000000000001	0.084	0.155	0.05966666666666667	0.08256714439371955
m-Hydroxybenzoylecgonine	0	[]							
m-Nitroaniline	0	[]							
m-Nitrotoluene	0	[]							
m-Xylene	45	['ng/g' '%' 'ug/l']	0.0	29.9	49.5	82.3	327.0	66.112	65.30701220876948
meta & para Xylene mix	8	['ug/l' 'ug/l      ']	0.006999999999999999	0.00925	0.0135	0.0435	0.1808	0.040975	0.059269403091790476
n-Butylbenzene	93	['ug/l' 'ug/l      ']	0.0	0.0	0.0	0.0	0.32	0.00632258064516129	0.03841228327386129
n-Propylbenzene	107	['ug/l' 'ug/l      ']	0.0	0.0	0.0	0.0	0.0478	0.0005214953271028038	0.004678070639987581
o,p'-DDD	69	['% recovery' 'ng/g' 'pg/l' 'ug/l' 'ng/g      ' 'ug/kg     ']	0.0	8.18	27.0	77.2852	604.0	58.30261159420288	96.09271159493885
o,p'-DDE	48	['ng/g' 'ug/l' 'ng/g      ' 'ug/kg     ']	0.0	0.0	0.042	3.4450000000000003	181.0	10.654458333333332	32.93665642124278
o,p'-DDT	23	['ng/g' 'pg/l' 'ng/g      ' 'ug/kg     ']	0.0	0.75	3.4	12.15	150.0	23.300747826086965	42.80241354440477
o-Chlorophenol	0	[]							
o-Chlorotoluene	105	['ug/l']	0.0	0.0	0.0	0.0	0.05	0.0004761904761904762	0.004879500364742665
o-Cresol	0	[]							
o-Dichlorobenzene	3	['ug/l      ' 'ug/l']	0.013999999999999999	0.507	1.0	1.0005	1.001	0.6716666666666665	0.5695562600247084
o-Ethyltoluene	1	['ug/l']	0.024	0.024	0.024	0.024	0.024	0.024	
o-Fluorophenol	5	['% recovery']	39.4	41.0	46.6	48.5	51.9	45.480000000000004	5.211237856786044
o-Nitroaniline	0	[]							
o-Nitrophenol	0	[]							
o-Terphenyl	1	['% recovery']	213.0	213.0	213.0	213.0	213.0	213.0	
o-Xylene	116	['ug/l']	0.0	0.0	0.0	0.0	0.384	0.010775862068965518	0.04614477900786998
o-Xylene, mixt. with m-xylene and p-xylene	0	[]							
p,p'-DDD	370	['ng/g' '% recovery' 'ug/l' '%' 'pg/l' 'ug/kg     ' 'ug/kg' 'ng/g      ']	0.0	0.0	19.95	86.475	2630.0	56.54049054054052	151.47146818658442
p,p'-DDE	322	['ng/g' 'ug/l' 'ug/kg     ' '%' 'ng/g      ' 'pg/l' 'ug/kg' 'ng/l']	-0.001	0.0	0.0155	9.79	3178.0	44.01793198020594	214.64949061483907
p,p'-DDT	237	['ng/g' 'ug/l' 'pg/l' 'ug/kg     ' 'ng/g      ' 'ug/kg']	0.0	0.0	0.01	4.1	648.9	16.3539624472574	57.654110684530195
p,p'-Dibromodiphenyl ether	1	['ng/kg']	10.1	10.1	10.1	10.1	10.1	10.1	
p-(1,1,3,3-Tetramethylbutyl)phenol	0	[]							
p-Bromofluorobenzene	11	['% recovery' 'ug/l      ']	0.28600000000000003	88.25	103.6	107.05	117.5	83.3581818181818	41.93930218260237
p-Bromophenyl phenyl ether	0	[]							
p-Chloro-m-cresol	0	[]							
p-Chloroaniline	0	[]							
p-Chlorophenyl phenyl ether	1	['ug/l']	0.01	0.01	0.01	0.01	0.01	0.01	
p-Chlorotoluene	105	['ug/l' 'ug/l      ']	0.0	0.0	0.0	0.0	0.14800000000000002	0.001485714285714286	0.014456908307179583
p-Cresol	3	['ug/l' 'ug/kg']	0.03	20.015	40.0	220.0	400.0	146.67666666666665	220.2928360917198
p-Cymene	6	['ug/l']	0.01	0.02	0.025	0.0525	0.536	0.11266666666666669	0.20810253882801785
p-Dichlorobenzene	7	['ug/l' 'ug/l      ']	0.01	0.42650000000000005	1.2488	1.505	2.1	1.0316857142857143	0.7900411960325686
p-Nitroaniline	0	[]							
p-Nitrophenol	0	[]							
p-Octylphenol	0	[]							
p-Terphenyl-d14	1	['%']	104.0	104.0	104.0	104.0	104.0	104.0	
p-Xylene	6	['ug/l']	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pH	31935	['Mole/l' 'None' 'None      ' 'ug/l      ' 'mV' 'std units' 'ug/l' 'mg/l']	-85.8	7.63	7.93	8.14	7310.0	7.933259609310678	40.893953154826576
pH, in soil	6	['std units']	7.7	8.412500000000001	8.86	9.3525	10.8	9.0	1.0779424845510082
pH, lab	1928	['std units']	3.1	7.5	7.8	8.1	9.7	7.745539419087136	0.5249862918635174
sec-Butylbenzene	89	['ug/l' 'ug/l      ']	0.0	0.0	0.0	0.0	0.067	0.0013146067415730337	0.007935242886839439
tert-Amyl methyl ether	0	[]							
tert-Butanol	1	['ug/l']	0.42	0.42	0.42	0.42	0.42	0.42	
tert-Butylbenzene	120	['ug/l' 'ug/l      ']	0.0	0.0	0.0	0.0	0.5	0.0052	0.0461097703786274
trans-1,2-Dichloroethene***retired***use trans-1,2-Dichloroethylene	0	[]							
trans-1,2-Dichloroethylene	103	['ug/l' 'ug/l      ']	0.0	0.0	0.0	0.0	790.0	7.750145631067961	77.83663721720319
trans-1,3-Dichloropropene	96	['ug/l']	0.0	0.0	0.0	0.0	0.0	0.0	0.0
trans-1,4-Dichloro-2-butene	0	[]							
trans-Chlordane	45	['pg/l' 'ug/kg     ' 'ug/kg']	0.2	7.07	11.0	22.459	315.0	27.345515555555558	51.5838382162914
trans-Nonachlor	67	['ng/g' 'pg/l' '%' 'ug/kg     ' 'ng/g      ']	0.0	2.0949999999999998	6.41	16.0	670.0	26.008032835820895	85.85127042108732
ug/l	0	[]							
